symbol,log2FoldChange,padj,stat,biotype
NR4A1,-0.37752068532661504,0.0021047201248655745,-4.183329504347541,protein_coding
RAB38,0.1681764966743479,0.008917157279926612,3.787555971168748,protein_coding
PREX1,0.5099597611330642,2.3760954468293213e-5,5.215746564116604,protein_coding
PMEPA1,-0.8221744056613846,0.015910383683787097,-3.6112516397263157,protein_coding
MT2A,-0.3303958983882868,4.92984855000952e-25,-10.92024352991494,protein_coding
PCNX4,0.4120322091339026,3.1724743935481044e-7,6.019830710693709,protein_coding
HSPA2,0.3643317354942075,0.016388879896122636,3.599117392921166,protein_coding
RAP1B,-0.10802961832481482,0.03978445350176054,-3.3234967225307774,protein_coding
ATF4,-0.18864577134031763,0.01585412265974859,-3.613664049151813,protein_coding
TPST2,0.558373171331028,3.136600029600625e-5,5.158767849766624,protein_coding
ATP6V1F,0.21497135749278096,0.008311422834092242,3.811470532108604,protein_coding
VGF,-0.97375061431331,2.21727293531716e-9,-6.8251048545883695,protein_coding
TWSG1,-0.17276039127828652,0.03278995037895313,-3.3866906141453845,protein_coding
ARHGEF6,-0.3081483121741142,0.002150735259827267,-4.172971062035573,protein_coding
LSP1,-0.16086755895270283,0.019690020909077132,-3.5423240468695893,protein_coding
KIF3A,0.1312341277759846,0.03908407784373072,3.3298226792946366,protein_coding
RAN,-0.1446397619562919,2.0149660392003096e-5,-5.251558653328699,protein_coding
SPINK5,-0.23815221152963115,9.476091342477621e-7,-5.830439602480735,protein_coding
SLC38A2,-0.21630670765675128,0.0017331753474896852,-4.234630364892803,protein_coding
TBX3,-0.1609365872245908,0.01418596155009164,-3.647490627249857,protein_coding
CIDEB,-0.4886270813341188,2.5635524371453988e-5,-5.1990184246560265,protein_coding
EPRS,-0.12949186438009536,7.842598867031811e-6,-5.439196786305378,protein_coding
NOV,0.1288505161110112,0.03858761123697992,3.334761130967749,protein_coding
RDX,0.5826786646698198,1.5196227279788528e-36,13.14409489679026,protein_coding
FDX1,-0.11334674562279491,0.04895308876511063,-3.25023292068603,protein_coding
ARHGAP20,-0.4241372687823048,3.298561765194191e-4,-4.627369550191505,protein_coding
CYP19A1,-0.4302958442371865,1.409934981515306e-6,-5.760621837775117,protein_coding
ITGAV,0.3435365729764655,0.01159812961368885,3.702843725600105,protein_coding
ARHGAP24,-0.4266950392715386,0.04381432604180284,-3.292367103100968,protein_coding
11-Sep,0.461939532921157,3.889489850743617e-4,4.589059718236541,protein_coding
CLSTN3,-0.48199903817642004,0.002147535987423316,-4.1751100118225875,protein_coding
PEX5,-0.31737207537420525,0.016462472165889194,-3.5964860606999087,protein_coding
PHLDA1,-0.3818838798975169,0.001418478815589466,-4.288907309634959,protein_coding
AMDHD1,-0.6222782151403771,0.005016950882695025,-3.963051036537874,protein_coding
ABHD2,-0.17198845887148445,0.03031281194071731,-3.4100463453378516,protein_coding
KIFC3,-0.36509497942729635,0.04737114379029489,-3.2662627175666206,protein_coding
SERBP1,0.15312513659800686,0.009098011121042965,3.780962166902402,protein_coding
CYR61,0.46939778860850306,0.005283411821635374,3.9466695033778443,protein_coding
XPR1,0.38881907460560117,1.2974868328890597e-7,6.172723128434015,protein_coding
MCL1,-0.23451199643869894,1.4209080501539057e-4,-4.8239235456423195,protein_coding
HSPD1,-0.146041369456259,3.0091433736266348e-6,-5.618961893083908,protein_coding
ITGA9,-0.1795960752882114,0.008917157279926612,-3.788670327661991,protein_coding
ATP10D,0.46553331041321644,6.316959686210812e-5,5.008239753066289,protein_coding
EGFR,-0.4929792408292761,0.02321672804171054,-3.494290660466123,protein_coding
TMEM47,0.6534745850725938,1.1257380394501808e-59,16.757922010412273,protein_coding
OGT,-0.31255201532571636,8.851512221226628e-5,-4.930924961531784,protein_coding
GCNA,-0.8629671531393259,4.429449776322869e-23,-10.498503716875145,protein_coding
PLPPR1,-0.5674687235790673,0.01626720069528163,-3.6040080956698803,protein_coding
UGCG,-0.2697462683489176,7.197761118085784e-5,-4.9799332427903344,protein_coding
CYP17A1,-0.3648425886002143,2.1101327212626213e-5,-5.240360450287439,protein_coding
CNNM2,0.638016458687388,4.157314178593711e-5,5.095524237501412,protein_coding
KIRREL3,0.38203607741349666,0.016319036193457995,3.601700850904666,protein_coding
PTS,-0.18240200654125135,0.005283411821635374,-3.9453821707464134,protein_coding
NEK7,0.5065633666591948,1.6096920038865124e-6,5.735108906063917,protein_coding
CACUL1,0.38131720421071275,5.565465471180007e-5,5.035008542019874,protein_coding
SPOCK1,-0.22485562610150048,0.0063195233618296015,-3.883534876787668,protein_coding
PLEKHH2,-0.48521078866768796,3.4516413661078976e-5,-5.133141425053202,protein_coding
TMEM123,0.7824461812596234,3.6183498687961014e-68,17.92183586048971,protein_coding
PELO,-0.26540556213877486,2.0804990680451944e-4,-4.736394823846165,protein_coding
DAB2,-0.12434445230208457,0.011663917530864376,-3.6998941693826577,protein_coding
PITPNC1,-0.2975281940799434,0.047138825363219276,-3.2690118465112366,protein_coding
ENAH,-0.2007353864257332,0.002125384538554878,-4.179282337446797,protein_coding
FDXR,-0.23105026346779056,0.004457104339927455,-3.994762089991816,protein_coding
IL23R,2.78445537760834,1.0931863471546e-22,10.407722997014675,protein_coding
VCAM1,-0.46008687252476405,3.4516413661078976e-5,-5.135086792876856,protein_coding
DDR2,0.44850151270566324,7.197761118085784e-5,4.97583779482327,protein_coding
HSPA4L,0.4121356155586168,0.006049802033695335,3.895765842599976,protein_coding
TMEM161B,0.2744861366339745,0.047900345314812756,3.258012543305033,protein_coding
STARD4,-0.35791868329444915,4.010221322779943e-12,-7.726720219585553,protein_coding
PTTG1,0.2176358504537956,0.004248893431659355,4.00968929881519,protein_coding
CTSB,0.30187565468418165,5.915752781643997e-6,5.495007579324253,protein_coding
ABTB2,1.2880581875210955,9.399134551157596e-6,5.403979578422788,protein_coding
MAPRE2,0.23459079843621325,0.0030150678682385112,4.093561315439616,protein_coding
ZNF641,-0.2719396740256885,2.2791872677455624e-10,-7.165027683277541,protein_coding
ADAM9,0.4932899032177284,3.057162842247664e-11,7.44875962786767,protein_coding
IL7R,-1.046655014663441,5.578085124796514e-7,-5.924560291099102,protein_coding
CEP120,0.4222375093389915,0.024249222704407013,3.479793660055961,protein_coding
MECP2,0.7425801689914902,5.516603195787774e-26,11.122816700099959,protein_coding
CRADD,-0.4559989879510169,0.005085796167012122,-3.9580213765911347,protein_coding
RNF150,0.8034145292029745,0.0018110479295961864,4.222873453685862,protein_coding
INSR,0.5076265120325488,1.898860334094473e-9,6.851355101510677,protein_coding
KCNK3,-0.178718966430801,2.86246369683829e-6,-5.630590946072892,protein_coding
SCG2,-0.5447597166172315,0.04054713312928085,-3.3168240128653617,protein_coding
ABLIM3,0.40378340409540897,0.036984471020389514,3.3479259657442975,protein_coding
GLRX,-0.505366586998883,1.5240406389713085e-7,-6.1438957823430345,protein_coding
SH3PXD2B,0.3740535693506436,0.047900345314812756,3.2601022069679546,protein_coding
CHST1,-0.2499075466082026,0.006660939281409631,-3.8674552915259706,protein_coding
CCDC184,-0.2441029103423511,0.0017052277542136012,-4.24233216846437,protein_coding
SPINK6,-0.20037197732809772,1.345329163836965e-4,-4.837030229499478,protein_coding
TMEM132E,-0.5165562647280513,1.040017322767875e-7,-6.210968276015655,protein_coding
C5orf24,0.22347271384426032,0.010525275947711505,3.731092750963269,protein_coding
PCP4,-0.13458874862889078,3.881422340490625e-4,-4.591509700667142,protein_coding
XPOT,0.18895477607959207,0.011545320074730796,3.705523383938543,protein_coding
ARMCX2,-0.3021524016195929,0.01418596155009164,-3.6453660227249856,protein_coding
MC2R,-0.33035315657745074,0.0017145952670480332,-4.2389311660819455,protein_coding
DLK1,-0.11184043484402151,0.005814818599400673,-3.9117838015476982,protein_coding
INSIG1,0.3155539122658838,3.041549249959166e-4,4.654514878071671,protein_coding
MITF,0.4166310009153603,3.237928916783893e-4,4.633250871269318,protein_coding
CD55,0.22015364464345466,0.005484934183599082,3.9311999827276387,protein_coding
DYNC1H1,0.3554056266764105,0.00836475425621697,3.8082572175387956,protein_coding
SLC6A17,0.7726779075700974,1.7917473639917046e-6,5.713857603580501,protein_coding
RPL12,0.13606640805553144,0.010086130791924532,3.7476585301261687,protein_coding
MIER1,0.35373335982112236,0.010086130791924532,3.747256808457836,protein_coding
CCDC69,0.2219327041856564,1.0172576303116022e-4,4.9013600232345516,protein_coding
MT-CYB,-0.09032892953586295,0.0010180539501343153,-4.365855085342025,protein_coding
MT-ND2,0.15149219444870474,1.2665329742513017e-5,5.347409667634656,protein_coding
BRINP2,0.357960463517091,0.01418596155009164,3.645616293939744,protein_coding
MT-CO1,-0.2804974719655844,3.368377242873299e-44,-14.438409014418195,protein_coding
MT-ATP6,0.28700510404882124,4.6055986578578043e-33,12.50990512070237,protein_coding
TRPC5OS,-0.5754568264014313,0.03416624283517445,-3.37121086603046,protein_coding
COL15A1,-0.3134371345541752,7.054924131396212e-8,-6.275083865659676,protein_coding
SLC35F6,0.3476002059350883,0.025561105997270614,3.46422524963929,protein_coding
ITGA1,-0.2700488809026629,4.416479377659789e-8,-6.3581680319416956,protein_coding
MTND1P23,-0.1564733412426596,0.017577075621422092,-3.575030404846851,unprocessed_pseudogene
MT-ATP8,0.5006829516190001,6.070735636844689e-47,14.886900593400442,protein_coding
RP11-392O17.1,-0.7137055120549304,3.7864776847794794e-29,-11.766115897810998,lincRNA
CYP21A2,-0.565251290020171,6.504710897161649e-45,-14.560460765477114,protein_coding
MTCO1P12,-0.3588440561444986,1.212723964563554e-52,-15.751810101309168,unprocessed_pseudogene
GSTA1,-0.16370550828012875,0.0330508177551751,-3.3817277237534924,protein_coding
MTATP6P1,0.31066048040875127,2.1716832060317964e-33,12.575809028103057,unprocessed_pseudogene
TUG1,0.21230519974186937,0.016915994303463962,3.5879465686219043,antisense
ANKHD1-EIF4EBP3,0.8237130169808984,0.005806258917161933,3.9157766364959596,protein_coding
MYZAP,-0.27619481122897727,0.004250756766826326,-4.007775871533547,protein_coding
SNORD3B-1,-0.675841290614566,0.047900345314812756,-3.257739350124185,snoRNA
EBLN3P,-0.17360401568608405,0.01977842577608839,-3.539704218135543,lincRNA
